date,change_per,close,high,index,low,name,open,ticket,volume
2016-02-26,0.77,108333.0,108333.0,VN 30 (VNI30),106667.0,Vietnam Dairy Products JSC,108333.0,VNM,6456200.0
2016-02-25,-1.53,107500.0,110000.0,VN 30 (VNI30),107500.0,Vietnam Dairy Products JSC,109167.0,VNM,9365900.0
2016-02-24,0.77,109167.0,109167.0,VN 30 (VNI30),107500.0,Vietnam Dairy Products JSC,108333.0,VNM,5875800.0
2016-02-23,0.0,108333.0,110000.0,VN 30 (VNI30),107500.0,Vietnam Dairy Products JSC,109167.0,VNM,10500000.0
2016-02-22,0.77,108333.0,109167.0,VN 30 (VNI30),106667.0,Vietnam Dairy Products JSC,107500.0,VNM,9157000.0
2016-02-19,0.0,107500.0,108333.0,VN 30 (VNI30),106667.0,Vietnam Dairy Products JSC,108333.0,VNM,4476700.0
2016-02-18,-0.77,107500.0,109167.0,VN 30 (VNI30),106667.0,Vietnam Dairy Products JSC,109167.0,VNM,9996000.0
2016-02-17,1.56,108333.0,110833.0,VN 30 (VNI30),107500.0,Vietnam Dairy Products JSC,109167.0,VNM,24000000.0
2016-02-16,1.59,106667.0,107500.0,VN 30 (VNI30),105833.0,Vietnam Dairy Products JSC,106667.0,VNM,7466200.0
2016-02-15,1.61,105000.0,105000.0,VN 30 (VNI30),101667.0,Vietnam Dairy Products JSC,101667.0,VNM,5682200.0
2016-02-05,1.64,103333.0,103333.0,VN 30 (VNI30),101667.0,Vietnam Dairy Products JSC,101667.0,VNM,2452900.0
2016-02-04,0.83,101667.0,103333.0,VN 30 (VNI30),101667.0,Vietnam Dairy Products JSC,102500.0,VNM,3087799.9999999995
2016-02-03,1.68,100833.0,100833.0,VN 30 (VNI30),98333.0,Vietnam Dairy Products JSC,98333.0,VNM,3238399.9999999995
2016-02-02,0.0,99167.0,100833.0,VN 30 (VNI30),98333.0,Vietnam Dairy Products JSC,99167.0,VNM,3018200.0
2016-02-01,2.59,99167.0,100000.0,VN 30 (VNI30),96667.0,Vietnam Dairy Products JSC,97500.0,VNM,10400000.0
2016-01-29,0.0,96667.0,97500.0,VN 30 (VNI30),95833.0,Vietnam Dairy Products JSC,96667.0,VNM,2139200.0
2016-01-28,-0.85,96667.0,98333.0,VN 30 (VNI30),96667.0,Vietnam Dairy Products JSC,96667.0,VNM,2996600.0000000005
2016-01-27,1.74,97500.0,97500.0,VN 30 (VNI30),95833.0,Vietnam Dairy Products JSC,96667.0,VNM,3320400.0
2016-01-26,-2.54,95833.0,97500.0,VN 30 (VNI30),95000.0,Vietnam Dairy Products JSC,96667.0,VNM,3479800.0
2016-01-25,3.51,98333.0,98333.0,VN 30 (VNI30),95833.0,Vietnam Dairy Products JSC,96667.0,VNM,3900500.0
2016-01-22,-1.72,95000.0,97500.0,VN 30 (VNI30),93333.0,Vietnam Dairy Products JSC,96667.0,VNM,8598400.0
2016-01-21,-0.85,96667.0,98333.0,VN 30 (VNI30),95833.0,Vietnam Dairy Products JSC,96667.0,VNM,3999600.0
2016-01-20,-1.68,97500.0,99167.0,VN 30 (VNI30),97500.0,Vietnam Dairy Products JSC,98333.0,VNM,3760000.0
2016-01-19,1.71,99167.0,99167.0,VN 30 (VNI30),96667.0,Vietnam Dairy Products JSC,96667.0,VNM,4504600.0
2016-01-18,-2.5,97500.0,99167.0,VN 30 (VNI30),95000.0,Vietnam Dairy Products JSC,99167.0,VNM,14900000.0
2016-01-15,-0.83,100000.0,102500.0,VN 30 (VNI30),100000.0,Vietnam Dairy Products JSC,101667.0,VNM,5946700.0
2016-01-14,0.0,100833.0,101667.0,VN 30 (VNI30),100000.0,Vietnam Dairy Products JSC,100833.0,VNM,4066400.0
2016-01-13,-1.63,100833.0,102500.0,VN 30 (VNI30),100833.0,Vietnam Dairy Products JSC,102500.0,VNM,2791600.0000000005
2016-01-12,1.65,102500.0,102500.0,VN 30 (VNI30),100833.0,Vietnam Dairy Products JSC,100833.0,VNM,3456800.0
2016-01-11,-0.82,100833.0,102500.0,VN 30 (VNI30),100833.0,Vietnam Dairy Products JSC,100833.0,VNM,4887800.0
2016-01-08,-1.61,101667.0,102500.0,VN 30 (VNI30),100833.0,Vietnam Dairy Products JSC,102500.0,VNM,7391400.0
2016-01-07,-1.59,103333.0,104167.0,VN 30 (VNI30),101667.0,Vietnam Dairy Products JSC,104167.0,VNM,8772100.0
2016-01-06,0.8,105000.0,105000.0,VN 30 (VNI30),103333.0,Vietnam Dairy Products JSC,104167.0,VNM,3009100.0000000005
2016-01-05,-0.79,104167.0,105833.0,VN 30 (VNI30),104167.0,Vietnam Dairy Products JSC,105000.0,VNM,3428200.0
2016-01-04,-1.56,105000.0,106667.0,VN 30 (VNI30),104167.0,Vietnam Dairy Products JSC,106667.0,VNM,5631799.999999999
2019-06-14,0.58,34900.0,34900.0,VN 30 (VNI30),34600.0,Vincom Retail JSC,34600.0,VRE,5935200.0
2019-06-13,-0.72,34700.0,34900.0,VN 30 (VNI30),34600.0,Vincom Retail JSC,34700.0,VRE,5982500.0
2019-06-12,-0.71,34950.0,35300.0,VN 30 (VNI30),34950.0,Vincom Retail JSC,35150.0,VRE,9004900.0
2019-06-11,0.43,35200.0,35650.0,VN 30 (VNI30),35050.0,Vincom Retail JSC,35150.0,VRE,13300000.0
2019-06-10,0.86,35050.0,35200.0,VN 30 (VNI30),34800.0,Vincom Retail JSC,34800.0,VRE,17400000.0
2019-06-07,0.87,34750.0,34800.0,VN 30 (VNI30),34300.0,Vincom Retail JSC,34600.0,VRE,8447200.0
2019-06-06,0.29,34450.0,34550.0,VN 30 (VNI30),33900.0,Vincom Retail JSC,34350.0,VRE,8962300.0
2019-06-05,0.15,34350.0,34650.0,VN 30 (VNI30),34150.0,Vincom Retail JSC,34500.0,VRE,6762200.0
2019-06-04,1.48,34300.0,34400.0,VN 30 (VNI30),33800.0,Vincom Retail JSC,34000.0,VRE,9702800.0
2019-06-03,-2.87,33800.0,34650.0,VN 30 (VNI30),33800.0,Vincom Retail JSC,34250.0,VRE,18000000.0
2019-05-31,-0.57,34800.0,35100.0,VN 30 (VNI30),34500.0,Vincom Retail JSC,35000.0,VRE,20700000.0
2019-05-30,0.57,35000.0,35300.0,VN 30 (VNI30),34500.0,Vincom Retail JSC,34950.0,VRE,10900000.0
2019-05-29,0.58,34800.0,35100.0,VN 30 (VNI30),34200.0,Vincom Retail JSC,34400.0,VRE,23300000.0
2019-05-28,-1.84,34600.0,35350.0,VN 30 (VNI30),34500.0,Vincom Retail JSC,35300.0,VRE,19200000.0
2019-05-27,0.71,35250.0,35250.0,VN 30 (VNI30),34850.0,Vincom Retail JSC,34850.0,VRE,10500000.0
2019-05-24,-0.71,35000.0,35700.0,VN 30 (VNI30),34800.0,Vincom Retail JSC,35250.0,VRE,27700000.0
2019-05-23,-1.54,35250.0,35850.0,VN 30 (VNI30),35200.0,Vincom Retail JSC,35500.0,VRE,16900000.0
2019-05-22,-0.56,35800.0,36350.0,VN 30 (VNI30),35750.0,Vincom Retail JSC,36200.0,VRE,11299999.999999998
2019-05-21,-0.41,36000.0,36300.0,VN 30 (VNI30),35900.0,Vincom Retail JSC,36300.0,VRE,18600000.0
2019-05-20,0.42,36150.0,36500.0,VN 30 (VNI30),35600.0,Vincom Retail JSC,36000.0,VRE,13400000.0
2019-05-17,1.27,36000.0,36550.0,VN 30 (VNI30),36000.0,Vincom Retail JSC,36000.0,VRE,38800000.0
2019-05-16,0.0,35550.0,36230.0,VN 30 (VNI30),35550.0,Vincom Retail JSC,35647.0,VRE,48300000.0
2019-05-15,1.67,35550.0,35841.0,VN 30 (VNI30),35113.0,Vincom Retail JSC,35259.0,VRE,25600000.0
2019-05-14,0.0,34967.0,35259.0,VN 30 (VNI30),34676.0,Vincom Retail JSC,34676.0,VRE,14500000.0
2019-05-13,1.84,34967.0,35162.0,VN 30 (VNI30),34239.0,Vincom Retail JSC,34239.0,VRE,18400000.0
2019-05-10,0.71,34336.0,34676.0,VN 30 (VNI30),33802.0,Vincom Retail JSC,34287.0,VRE,15700000.0
2019-05-09,0.0,34093.0,34384.0,VN 30 (VNI30),33899.0,Vincom Retail JSC,34190.0,VRE,9130600.0
2019-05-08,0.0,34093.0,34239.0,VN 30 (VNI30),33607.0,Vincom Retail JSC,33704.0,VRE,14800000.0
2019-05-07,-0.28,34093.0,34773.0,VN 30 (VNI30),33996.0,Vincom Retail JSC,34384.0,VRE,11399999.999999998
2019-05-06,-5.29,34190.0,34773.0,VN 30 (VNI30),33996.0,Vincom Retail JSC,34093.0,VRE,18000000.0
2019-05-03,-0.96,36100.0,36900.0,VN 30 (VNI30),35900.0,Vincom Retail JSC,36450.0,VRE,54600000.0
2019-05-02,1.25,36450.0,36500.0,VN 30 (VNI30),35900.0,Vincom Retail JSC,36500.0,VRE,26300000.0
2019-04-26,2.42,36000.0,36000.0,VN 30 (VNI30),35000.0,Vincom Retail JSC,35000.0,VRE,30700000.0
2019-04-25,-0.71,35150.0,35600.0,VN 30 (VNI30),34900.0,Vincom Retail JSC,35600.0,VRE,15800000.0
2019-04-24,2.02,35400.0,35400.0,VN 30 (VNI30),34900.0,Vincom Retail JSC,35000.0,VRE,15800000.0
2019-04-23,2.51,34700.0,35150.0,VN 30 (VNI30),33800.0,Vincom Retail JSC,33850.0,VRE,21300000.0
2019-04-22,-0.15,33850.0,34000.0,VN 30 (VNI30),33600.0,Vincom Retail JSC,33600.0,VRE,9669200.0
2019-04-19,0.0,33900.0,34350.0,VN 30 (VNI30),33850.0,Vincom Retail JSC,34150.0,VRE,6835300.0
2019-04-18,0.89,33900.0,34350.0,VN 30 (VNI30),33400.0,Vincom Retail JSC,33600.0,VRE,18300000.0
2019-04-17,-1.18,33600.0,34250.0,VN 30 (VNI30),33500.0,Vincom Retail JSC,34000.0,VRE,18500000.0
2019-04-16,-2.72,34000.0,34300.0,VN 30 (VNI30),33400.0,Vincom Retail JSC,34000.0,VRE,26300000.0
2019-04-12,0.43,34950.0,35050.0,VN 30 (VNI30),34300.0,Vincom Retail JSC,34300.0,VRE,10300000.0
2019-04-11,-0.57,34800.0,35350.0,VN 30 (VNI30),34650.0,Vincom Retail JSC,35300.0,VRE,6509299.999999999
2019-04-10,1.16,35000.0,35200.0,VN 30 (VNI30),34150.0,Vincom Retail JSC,34500.0,VRE,26300000.0
2019-04-09,-3.35,34600.0,36250.0,VN 30 (VNI30),34400.0,Vincom Retail JSC,36200.0,VRE,31300000.0
2019-04-08,0.0,35800.0,36200.0,VN 30 (VNI30),35400.0,Vincom Retail JSC,35800.0,VRE,11700000.0
2019-04-05,0.85,35800.0,36250.0,VN 30 (VNI30),35650.0,Vincom Retail JSC,35850.0,VRE,14700000.0
2019-04-04,0.0,35500.0,36150.0,VN 30 (VNI30),35300.0,Vincom Retail JSC,35500.0,VRE,18600000.0
2019-04-03,-1.39,35500.0,35900.0,VN 30 (VNI30),35150.0,Vincom Retail JSC,35700.0,VRE,26000000.0
2019-04-02,-0.28,36000.0,37200.0,VN 30 (VNI30),35900.0,Vincom Retail JSC,36400.0,VRE,32500000.0
2019-04-01,4.34,36100.0,36150.0,VN 30 (VNI30),34700.0,Vincom Retail JSC,34800.0,VRE,35300000.0
2019-03-29,2.37,34600.0,35250.0,VN 30 (VNI30),33800.0,Vincom Retail JSC,34050.0,VRE,45400000.0
2019-03-28,-0.44,33800.0,34250.0,VN 30 (VNI30),33500.0,Vincom Retail JSC,33650.0,VRE,17100000.0
2019-03-27,3.19,33950.0,34400.0,VN 30 (VNI30),32700.0,Vincom Retail JSC,33200.0,VRE,23400000.0
2019-03-26,-1.35,32900.0,33900.0,VN 30 (VNI30),31950.0,Vincom Retail JSC,33900.0,VRE,31000000.0
2019-03-25,-4.71,33350.0,34300.0,VN 30 (VNI30),32550.0,Vincom Retail JSC,34000.0,VRE,56600000.0
2019-03-22,1.45,35000.0,35500.0,VN 30 (VNI30),34800.0,Vincom Retail JSC,35300.0,VRE,29600000.0
2019-03-21,-4.56,34500.0,36650.0,VN 30 (VNI30),34500.0,Vincom Retail JSC,36150.0,VRE,36100000.0
2019-03-20,-4.11,36150.0,37200.0,VN 30 (VNI30),35700.0,Vincom Retail JSC,37100.0,VRE,48600000.0
2019-03-19,-0.79,37700.0,38150.0,VN 30 (VNI30),37000.0,Vincom Retail JSC,38000.0,VRE,19000000.0
2019-03-18,1.33,38000.0,38500.0,VN 30 (VNI30),37600.0,Vincom Retail JSC,38000.0,VRE,15100000.0
2019-03-15,-1.32,37500.0,38000.0,VN 30 (VNI30),37050.0,Vincom Retail JSC,37900.0,VRE,30000000.0
2019-03-14,0.53,38000.0,39950.0,VN 30 (VNI30),37700.0,Vincom Retail JSC,37800.0,VRE,44000000.0
2019-03-13,3.0,37800.0,37900.0,VN 30 (VNI30),36800.0,Vincom Retail JSC,36850.0,VRE,49200000.0
2019-03-12,3.38,36700.0,36800.0,VN 30 (VNI30),35600.0,Vincom Retail JSC,35600.0,VRE,37500000.0
2019-03-11,2.31,35500.0,35500.0,VN 30 (VNI30),34250.0,Vincom Retail JSC,34500.0,VRE,22500000.0
2019-03-08,-0.86,34700.0,35200.0,VN 30 (VNI30),34500.0,Vincom Retail JSC,34550.0,VRE,12600000.0
2019-03-07,1.45,35000.0,35450.0,VN 30 (VNI30),34400.0,Vincom Retail JSC,34400.0,VRE,27900000.0
2019-03-06,0.88,34500.0,34500.0,VN 30 (VNI30),33800.0,Vincom Retail JSC,34200.0,VRE,12900000.0
2019-03-05,-0.44,34200.0,34600.0,VN 30 (VNI30),33900.0,Vincom Retail JSC,34000.0,VRE,20700000.0
2019-03-04,1.03,34350.0,34700.0,VN 30 (VNI30),34000.0,Vincom Retail JSC,34000.0,VRE,16399999.999999998
2019-03-01,3.03,34000.0,34000.0,VN 30 (VNI30),33200.0,Vincom Retail JSC,33450.0,VRE,12400000.0
2019-02-28,-4.35,33000.0,34400.0,VN 30 (VNI30),33000.0,Vincom Retail JSC,34050.0,VRE,48300000.0
2019-02-27,0.0,34500.0,35200.0,VN 30 (VNI30),34450.0,Vincom Retail JSC,34900.0,VRE,14200000.0
2019-02-26,1.77,34500.0,34800.0,VN 30 (VNI30),33300.0,Vincom Retail JSC,33800.0,VRE,21800000.0
2019-02-25,-3.14,33900.0,35800.0,VN 30 (VNI30),33200.0,Vincom Retail JSC,35600.0,VRE,34100000.0
2019-02-22,2.94,35000.0,35950.0,VN 30 (VNI30),34000.0,Vincom Retail JSC,34300.0,VRE,41700000.0
2019-02-21,5.92,34000.0,34000.0,VN 30 (VNI30),31950.0,Vincom Retail JSC,32000.0,VRE,38200000.0
2019-02-20,1.58,32100.0,32350.0,VN 30 (VNI30),31600.0,Vincom Retail JSC,31600.0,VRE,19600000.0
2019-02-19,-0.16,31600.0,32300.0,VN 30 (VNI30),31350.0,Vincom Retail JSC,31650.0,VRE,31600000.0
2019-02-18,2.26,31650.0,31700.0,VN 30 (VNI30),30900.0,Vincom Retail JSC,30900.0,VRE,13600000.000000002
2019-02-15,-1.75,30950.0,31500.0,VN 30 (VNI30),30850.0,Vincom Retail JSC,31150.0,VRE,18500000.0
2019-02-14,3.62,31500.0,31500.0,VN 30 (VNI30),30450.0,Vincom Retail JSC,30700.0,VRE,25600000.0
2019-02-13,2.36,30400.0,30500.0,VN 30 (VNI30),29750.0,Vincom Retail JSC,29800.0,VRE,19900000.0
2019-02-12,1.02,29700.0,30500.0,VN 30 (VNI30),29300.0,Vincom Retail JSC,29700.0,VRE,27500000.0
2019-02-11,1.38,29400.0,29450.0,VN 30 (VNI30),29150.0,Vincom Retail JSC,29350.0,VRE,8447000.0
2019-02-01,-0.68,29000.0,29300.0,VN 30 (VNI30),27550.0,Vincom Retail JSC,29200.0,VRE,18700000.0
2019-01-31,-0.34,29200.0,29500.0,VN 30 (VNI30),28950.0,Vincom Retail JSC,29500.0,VRE,16500000.0
2019-01-30,-0.34,29300.0,29450.0,VN 30 (VNI30),29150.0,Vincom Retail JSC,29450.0,VRE,6666400.0
2019-01-29,0.51,29400.0,29450.0,VN 30 (VNI30),29100.0,Vincom Retail JSC,29450.0,VRE,10100000.0
2019-01-28,0.17,29250.0,29400.0,VN 30 (VNI30),29200.0,Vincom Retail JSC,29200.0,VRE,7951900.000000001
2019-01-25,0.0,29200.0,29400.0,VN 30 (VNI30),29100.0,Vincom Retail JSC,29150.0,VRE,4760200.0
2019-01-24,0.34,29200.0,29700.0,VN 30 (VNI30),28750.0,Vincom Retail JSC,28750.0,VRE,8069700.0
2019-01-23,0.52,29100.0,29200.0,VN 30 (VNI30),28450.0,Vincom Retail JSC,28800.0,VRE,5747300.0
2019-01-22,-1.19,28950.0,29500.0,VN 30 (VNI30),28900.0,Vincom Retail JSC,29300.0,VRE,6448700.0
2019-01-21,0.17,29300.0,29700.0,VN 30 (VNI30),29000.0,Vincom Retail JSC,29350.0,VRE,4702900.0
2019-01-18,-2.82,29250.0,30600.0,VN 30 (VNI30),29250.0,Vincom Retail JSC,30000.0,VRE,6645400.0
2019-01-17,-4.29,30100.0,31400.0,VN 30 (VNI30),30100.0,Vincom Retail JSC,31400.0,VRE,10800000.0
2019-01-16,1.45,31450.0,31450.0,VN 30 (VNI30),30700.0,Vincom Retail JSC,31000.0,VRE,15600000.0
2019-01-15,2.14,31000.0,31000.0,VN 30 (VNI30),30200.0,Vincom Retail JSC,30350.0,VRE,17200000.0
2019-01-14,1.51,30350.0,30350.0,VN 30 (VNI30),29800.0,Vincom Retail JSC,30000.0,VRE,13799999.999999998
2019-01-11,1.53,29900.0,30000.0,VN 30 (VNI30),29450.0,Vincom Retail JSC,29450.0,VRE,18300000.0
2019-01-10,1.38,29450.0,29500.0,VN 30 (VNI30),29000.0,Vincom Retail JSC,29100.0,VRE,10600000.0
2019-01-09,5.25,29050.0,29150.0,VN 30 (VNI30),27600.0,Vincom Retail JSC,27600.0,VRE,21400000.0
2019-01-08,-1.08,27600.0,27900.0,VN 30 (VNI30),27500.0,Vincom Retail JSC,27900.0,VRE,6878900.0
2019-01-07,1.45,27900.0,28500.0,VN 30 (VNI30),27850.0,Vincom Retail JSC,28000.0,VRE,9057300.0
2019-01-04,-0.72,27500.0,27800.0,VN 30 (VNI30),26700.0,Vincom Retail JSC,27500.0,VRE,9827900.0
2019-01-03,-3.82,27700.0,28950.0,VN 30 (VNI30),27500.0,Vincom Retail JSC,28950.0,VRE,12500000.0
2019-01-02,3.23,28800.0,29400.0,VN 30 (VNI30),28400.0,Vincom Retail JSC,28450.0,VRE,20600000.0
2018-12-28,-4.45,27900.0,29300.0,VN 30 (VNI30),27900.0,Vincom Retail JSC,29200.0,VRE,22000000.0
2018-12-27,0.0,29200.0,29900.0,VN 30 (VNI30),29100.0,Vincom Retail JSC,29900.0,VRE,20200000.0
2018-12-26,-2.01,29200.0,29900.0,VN 30 (VNI30),29200.0,Vincom Retail JSC,29500.0,VRE,10200000.0
2018-12-25,0.51,29800.0,29950.0,VN 30 (VNI30),28900.0,Vincom Retail JSC,29000.0,VRE,11200000.000000002
2018-12-24,1.19,29650.0,29700.0,VN 30 (VNI30),29150.0,Vincom Retail JSC,29150.0,VRE,5611300.0
2018-12-21,-2.66,29300.0,30100.0,VN 30 (VNI30),29300.0,Vincom Retail JSC,30100.0,VRE,20200000.0
2018-12-20,-3.22,30100.0,31200.0,VN 30 (VNI30),30100.0,Vincom Retail JSC,30800.0,VRE,11700000.0
2018-12-19,-1.58,31100.0,31700.0,VN 30 (VNI30),31100.0,Vincom Retail JSC,31500.0,VRE,7351200.0
2018-12-18,-1.25,31600.0,31900.0,VN 30 (VNI30),31000.0,Vincom Retail JSC,31200.0,VRE,12400000.0
2018-12-17,-0.62,32000.0,32300.0,VN 30 (VNI30),31800.0,Vincom Retail JSC,31900.0,VRE,16399999.999999998
2018-12-14,-1.53,32200.0,32700.0,VN 30 (VNI30),32200.0,Vincom Retail JSC,32700.0,VRE,10100000.0
2018-12-13,-0.3,32700.0,32950.0,VN 30 (VNI30),32700.0,Vincom Retail JSC,32900.0,VRE,12600000.0
2018-12-12,1.08,32800.0,32800.0,VN 30 (VNI30),32450.0,Vincom Retail JSC,32500.0,VRE,13600000.000000002
2018-12-11,1.41,32450.0,32450.0,VN 30 (VNI30),31900.0,Vincom Retail JSC,31900.0,VRE,14900000.0
2018-12-10,-3.03,32000.0,32800.0,VN 30 (VNI30),31900.0,Vincom Retail JSC,32800.0,VRE,24700000.000000004
2018-12-07,0.0,33000.0,33200.0,VN 30 (VNI30),32700.0,Vincom Retail JSC,32800.0,VRE,14700000.0
2018-12-06,0.15,33000.0,33100.0,VN 30 (VNI30),32500.0,Vincom Retail JSC,32900.0,VRE,18900000.0
2018-12-05,0.76,32950.0,33150.0,VN 30 (VNI30),32250.0,Vincom Retail JSC,32450.0,VRE,20800000.0
2018-12-04,4.31,32700.0,33200.0,VN 30 (VNI30),31700.0,Vincom Retail JSC,31800.0,VRE,37300000.0
2018-12-03,2.12,31350.0,31550.0,VN 30 (VNI30),30700.0,Vincom Retail JSC,30700.0,VRE,20099999.999999996
2018-11-30,-1.6,30700.0,31600.0,VN 30 (VNI30),30700.0,Vincom Retail JSC,31200.0,VRE,18100000.0
2018-11-29,0.65,31200.0,31800.0,VN 30 (VNI30),31100.0,Vincom Retail JSC,31100.0,VRE,19500000.0
2018-11-28,0.65,31000.0,31000.0,VN 30 (VNI30),30700.0,Vincom Retail JSC,30800.0,VRE,6367900.0
2018-11-27,-0.48,30800.0,31400.0,VN 30 (VNI30),30800.0,Vincom Retail JSC,31100.0,VRE,10600000.0
2018-11-26,0.49,30950.0,31200.0,VN 30 (VNI30),30600.0,Vincom Retail JSC,30900.0,VRE,7188400.0
2018-11-23,-1.6,30800.0,31500.0,VN 30 (VNI30),30800.0,Vincom Retail JSC,31450.0,VRE,8834200.0
2018-11-22,-0.95,31300.0,31950.0,VN 30 (VNI30),31300.0,Vincom Retail JSC,31850.0,VRE,7633900.0
2018-11-21,3.1,31600.0,31650.0,VN 30 (VNI30),30150.0,Vincom Retail JSC,30150.0,VRE,16800000.0
2018-11-20,1.66,30650.0,30650.0,VN 30 (VNI30),30050.0,Vincom Retail JSC,30100.0,VRE,14500000.0
2018-11-19,0.5,30150.0,30400.0,VN 30 (VNI30),29950.0,Vincom Retail JSC,30000.0,VRE,7079800.0
2018-11-16,-1.32,30000.0,30500.0,VN 30 (VNI30),29900.0,Vincom Retail JSC,30350.0,VRE,9469700.0
2018-11-15,1.16,30400.0,30400.0,VN 30 (VNI30),29950.0,Vincom Retail JSC,30000.0,VRE,7487600.0
2018-11-14,-0.5,30050.0,30500.0,VN 30 (VNI30),30000.0,Vincom Retail JSC,30000.0,VRE,9490100.0
2018-11-13,-2.27,30200.0,30600.0,VN 30 (VNI30),30150.0,Vincom Retail JSC,30300.0,VRE,8789800.0
2018-11-12,0.16,30900.0,30900.0,VN 30 (VNI30),30000.0,Vincom Retail JSC,30600.0,VRE,5896100.0
2018-11-09,-0.48,30850.0,31200.0,VN 30 (VNI30),30700.0,Vincom Retail JSC,31000.0,VRE,16100000.000000002
2018-11-08,1.97,31000.0,31400.0,VN 30 (VNI30),30600.0,Vincom Retail JSC,30600.0,VRE,17600000.0
2018-11-07,0.0,30400.0,30600.0,VN 30 (VNI30),30050.0,Vincom Retail JSC,30500.0,VRE,9144200.0
2018-11-06,-0.98,30400.0,31000.0,VN 30 (VNI30),30300.0,Vincom Retail JSC,31000.0,VRE,9237900.0
2018-11-05,3.54,30700.0,30900.0,VN 30 (VNI30),29300.0,Vincom Retail JSC,29500.0,VRE,15900000.0
2018-11-02,1.37,29650.0,30050.0,VN 30 (VNI30),29300.0,Vincom Retail JSC,29300.0,VRE,16800000.0
2018-11-01,-1.85,29250.0,30050.0,VN 30 (VNI30),29250.0,Vincom Retail JSC,29950.0,VRE,11399999.999999998
2018-10-31,5.81,29800.0,29800.0,VN 30 (VNI30),28800.0,Vincom Retail JSC,29000.0,VRE,35000000.0
2018-10-30,-1.99,28163.0,29184.0,VN 30 (VNI30),28163.0,Vincom Retail JSC,28735.0,VRE,15200000.0
2018-10-29,0.57,28735.0,30571.0,VN 30 (VNI30),28408.0,Vincom Retail JSC,28571.0,VRE,12900000.0
2018-10-26,-1.69,28571.0,29673.0,VN 30 (VNI30),28571.0,Vincom Retail JSC,29633.0,VRE,17900000.0
2018-10-25,-1.66,29061.0,29551.0,VN 30 (VNI30),27918.0,Vincom Retail JSC,27918.0,VRE,19100000.0
2018-10-24,-2.16,29551.0,30449.0,VN 30 (VNI30),29551.0,Vincom Retail JSC,29878.0,VRE,12600000.0
2018-10-23,-1.33,30204.0,30612.0,VN 30 (VNI30),29388.0,Vincom Retail JSC,30367.0,VRE,17800000.0
2018-10-22,1.21,30612.0,31265.0,VN 30 (VNI30),30612.0,Vincom Retail JSC,30694.0,VRE,20700000.0
2018-10-19,-0.27,30245.0,30286.0,VN 30 (VNI30),29878.0,Vincom Retail JSC,30000.0,VRE,22400000.000000004
2018-10-18,-1.2,30327.0,30898.0,VN 30 (VNI30),30204.0,Vincom Retail JSC,30694.0,VRE,10400000.0
2018-10-17,1.08,30694.0,31020.0,VN 30 (VNI30),30612.0,Vincom Retail JSC,31020.0,VRE,8496600.0
2018-10-16,1.09,30367.0,30449.0,VN 30 (VNI30),30041.0,Vincom Retail JSC,30367.0,VRE,11399999.999999998
2018-10-15,-3.28,30041.0,31102.0,VN 30 (VNI30),30041.0,Vincom Retail JSC,31061.0,VRE,15900000.0
2018-10-12,1.74,31061.0,31306.0,VN 30 (VNI30),29878.0,Vincom Retail JSC,30367.0,VRE,24400000.0
2018-10-11,-6.5,30531.0,31837.0,VN 30 (VNI30),30449.0,Vincom Retail JSC,31837.0,VRE,35900000.0
2018-10-10,1.78,32653.0,32653.0,VN 30 (VNI30),32000.0,Vincom Retail JSC,32245.0,VRE,14700000.0
2018-10-09,0.0,32082.0,32571.0,VN 30 (VNI30),32082.0,Vincom Retail JSC,32245.0,VRE,13300000.0
2018-10-08,-4.14,32082.0,33225.0,VN 30 (VNI30),32082.0,Vincom Retail JSC,33061.0,VRE,23200000.0
2018-10-05,-1.68,33469.0,34041.0,VN 30 (VNI30),33306.0,Vincom Retail JSC,33796.0,VRE,22700000.0
2018-10-04,0.48,34041.0,34163.0,VN 30 (VNI30),33796.0,Vincom Retail JSC,33878.0,VRE,11200000.000000002
2018-10-03,2.47,33878.0,34204.0,VN 30 (VNI30),33061.0,Vincom Retail JSC,33061.0,VRE,15300000.0
2018-10-02,-0.61,33061.0,33633.0,VN 30 (VNI30),33061.0,Vincom Retail JSC,33469.0,VRE,19700000.0
2018-10-01,-2.75,33265.0,34612.0,VN 30 (VNI30),33265.0,Vincom Retail JSC,33714.0,VRE,40500000.0
2018-09-28,2.2,34204.0,34204.0,VN 30 (VNI30),33184.0,Vincom Retail JSC,33469.0,VRE,53099999.99999999
2018-09-27,0.61,33469.0,34041.0,VN 30 (VNI30),33265.0,Vincom Retail JSC,33306.0,VRE,44300000.0
2018-09-26,2.26,33265.0,33673.0,VN 30 (VNI30),32245.0,Vincom Retail JSC,32490.0,VRE,41900000.00000001
2018-09-25,0.89,32531.0,32612.0,VN 30 (VNI30),31837.0,Vincom Retail JSC,32163.0,VRE,26600000.0
2018-09-24,4.36,32245.0,32245.0,VN 30 (VNI30),31102.0,Vincom Retail JSC,31184.0,VRE,26600000.0
2018-09-21,0.8,30898.0,31265.0,VN 30 (VNI30),30776.0,Vincom Retail JSC,30776.0,VRE,83100000.0
2018-09-20,1.49,30653.0,30694.0,VN 30 (VNI30),30204.0,Vincom Retail JSC,30204.0,VRE,10300000.0
2018-09-19,0.0,30204.0,31020.0,VN 30 (VNI30),29878.0,Vincom Retail JSC,30204.0,VRE,25200000.0
